,username,created_at,cleaned_text
5689,lego_group,2023-08-11T06:58:26.000Z,boarding pas ready reach height iconic aircraft
5690,lego_group,2023-08-11T07:52:39.000Z,year magical memory flow brick
5691,lego_group,2023-08-11T14:00:13.000Z,like slightly stressful hostile takeover eggman blue
5692,lego_group,2023-08-11T14:06:19.000Z,list still cleaning egg
5693,lego_group,2023-08-11T14:55:28.000Z,blue time
5694,lego_group,2023-08-11T15:00:33.000Z,coming rescue order missing part free send possible
5695,lego_group,2023-08-11T15:16:40.000Z,tail home
5696,lego_group,2023-08-11T17:51:30.000Z,nobody alien brick separator
5697,lego_group,2023-08-11T17:58:20.000Z,unlock piece
5698,lego_group,2023-08-11T18:04:42.000Z,whoever reading hope world
5699,lego_group,2023-08-11T18:09:06.000Z,come piece
5701,lego_group,2023-08-11T18:46:10.000Z,want builder disappointing experience please touch back building soon possible
5702,lego_group,2023-08-11T18:46:45.000Z,city invasion already begun
5703,lego_group,2023-08-11T19:04:29.000Z,thanks head look pas feedback along designer
5704,lego_group,2023-08-11T19:57:32.000Z,honorary employee nice ring next time gotta build fast
5705,lego_group,2023-08-12T06:52:04.000Z,sound still trouble reach amazing brick expert love help
5706,lego_group,2023-08-12T07:10:51.000Z,showing villainous side build
5707,lego_group,2023-08-12T08:08:30.000Z,look like need space soon
5708,lego_group,2023-08-12T09:32:49.000Z,passing power separating brick
5709,lego_group,2023-08-12T11:00:26.000Z,spidersenses tingling crawler coming soon wall near
5710,lego_group,2023-08-12T11:02:04.000Z,empire fleet grows build
5711,lego_group,2023-08-12T14:48:06.000Z,great spark imagination
5712,lego_group,2023-08-12T15:17:33.000Z,sound like amazing building
5713,lego_group,2023-08-12T17:12:51.000Z,working keeping planet promise transition paperbased material bag implemented gradually towards visit learn initiative
5714,lego_group,2023-08-12T20:45:05.000Z,touch help find building instruction meanwhile download sndblyoka free builder continue building
5715,lego_group,2023-08-12T23:11:10.000Z,built house
5716,lego_group,2023-08-13T08:00:13.000Z,love air… ftmcv
5717,lego_group,2023-08-13T11:40:52.000Z,brick help
5718,lego_group,2023-08-13T11:42:45.000Z,building something brand
5719,lego_group,2023-08-13T16:44:30.000Z,rose ocean blue brick build forever
5720,lego_group,2023-08-13T16:55:43.000Z,youve orcastrated whale
5721,lego_group,2023-08-13T16:56:36.000Z,
5722,lego_group,2023-08-13T20:12:54.000Z,brick reach help darth vader back dark side
5723,lego_group,2023-08-14T07:54:50.000Z,whale waiting
5724,lego_group,2023-08-14T08:00:05.000Z,canoe friendly woodland creature ideal living situation nkdq
5725,lego_group,2023-08-14T08:20:48.000Z,storage released
5726,lego_group,2023-08-14T09:24:45.000Z,moon hear favorite head request element send time ready next build
5727,lego_group,2023-08-14T11:48:37.000Z,cabin need free
5728,lego_group,2023-08-14T11:51:59.000Z,free replacement part send bricktroopers execute order part sent free
5729,lego_group,2023-08-14T11:54:50.000Z,stclass flight aframe cabin
5730,lego_group,2023-08-14T11:59:08.000Z,powerful magic
5731,lego_group,2023-08-14T14:01:30.000Z,even awesome next idea tree house
5732,lego_group,2023-08-14T14:05:40.000Z,stop trying
5733,lego_group,2023-08-14T14:30:36.000Z,whotter waiting
5734,lego_group,2023-08-14T14:36:12.000Z,builder hope best time set
5735,lego_group,2023-08-14T18:42:01.000Z,creativity awesome building skill love brick definitely take
5736,lego_group,2023-08-15T09:56:36.000Z,look like cozy vacation
5737,lego_group,2023-08-15T13:15:21.000Z,whisper insect plant pas cxkj rluwsmvzt
5738,lego_group,2023-08-15T13:42:23.000Z,insect repellent
5739,lego_group,2023-08-15T13:54:11.000Z,butterfly blue morpho butterfly bring life beginning rrwmiy
5740,lego_group,2023-08-15T14:21:32.000Z,builder deserve best
5741,lego_group,2023-08-15T14:42:32.000Z,head request free replacement ship piece directly back building time
5742,lego_group,2023-08-15T16:08:40.000Z,weve seen cooler insect
5743,lego_group,2023-08-15T20:12:55.000Z,safe fell back love enjoy masterpiece
5744,lego_group,2023-08-16T08:17:21.000Z,concord stand amazing fully assembled stand
5745,lego_group,2023-08-16T09:26:32.000Z,real master dressed part
5746,lego_group,2023-08-16T20:51:15.000Z,happening recommend checking website weve listed common fix still stuck need perform factory reset expert help
5747,lego_group,2023-08-16T20:58:19.000Z,super like
5748,lego_group,2023-08-17T08:12:45.000Z,disney castle sparkle request missing piece free back magic building
5749,lego_group,2023-08-17T13:45:21.000Z,awesome
5750,lego_group,2023-08-17T14:47:03.000Z,kind nightmare intended please reach expert take second look back action
5751,lego_group,2023-08-17T15:04:20.000Z,weve heard using express checkout option work please clearing browser cache cooky give call
5752,lego_group,2023-08-17T17:32:40.000Z,
5753,lego_group,2023-08-17T17:34:30.000Z,spideysenses building
5754,lego_group,2023-08-17T17:38:30.000Z,sure need help
5755,lego_group,2023-08-17T17:40:42.000Z,hope mighty builder world birthday
5756,lego_group,2023-08-17T18:21:28.000Z,send reach help resolved
5757,lego_group,2023-08-17T18:27:58.000Z,tried drawing dream avatar look like
5758,lego_group,2023-08-17T20:03:28.000Z,wait control creativity
5759,lego_group,2023-08-18T18:11:15.000Z,ghost help please reach send piece need free
5760,lego_group,2023-08-18T18:24:22.000Z,royal adventure begin know think
5761,lego_group,2023-08-18T18:25:48.000Z,thanks love hope blast
5762,lego_group,2023-08-18T18:53:15.000Z,youve recently placed order receipt contact investigate
5763,lego_group,2023-08-18T19:00:33.000Z,party start brick click
5764,lego_group,2023-08-18T19:17:32.000Z,record scratch
5765,lego_group,2023-08-19T08:00:33.000Z,work smarter harder ogiainjbd
5766,lego_group,2023-08-19T08:55:10.000Z,know need take care replacement
5767,lego_group,2023-08-19T09:05:29.000Z,thing done gotham head part time
5768,lego_group,2023-08-19T10:24:57.000Z,check notify stock function find back stock
5769,lego_group,2023-08-19T12:55:30.000Z,sure rolling head request missing sticker solved time
5770,lego_group,2023-08-19T14:00:48.000Z,play like whatever gdxtjgj
5771,lego_group,2023-08-19T15:20:05.000Z,check playing matter eexjumun
5772,lego_group,2023-08-19T18:47:51.000Z,difficulty physical instruction highly recommend builder feature interactive building instruction useful tool find
5773,lego_group,2023-08-20T08:00:43.000Z,incredible sporting spirit thank inspiring generation girl play afkpnesd
5774,lego_group,2023-08-20T12:49:26.000Z,stop mpvj check piece need complete set
5775,lego_group,2023-08-20T14:00:53.000Z,time enter royalty disney princess castle quest streaming ljuctt
5776,lego_group,2023-08-20T14:41:58.000Z,sleep
5777,lego_group,2023-08-21T09:39:59.000Z,look like cream crook managed mess building instruction thanks letting know make sure passed people
5778,lego_group,2023-08-21T10:33:27.000Z,ultimate battle force side
5779,lego_group,2023-08-21T14:00:33.000Z,membership program open ready unlock epic reward exclusive goody connect ultimate community join insider wbrag
5780,lego_group,2023-08-21T14:20:16.000Z,point safe insider member keep point account check point
5781,lego_group,2023-08-21T15:10:59.000Z,checked spam folder digital download
5782,lego_group,2023-08-21T15:28:36.000Z,aware issue brick scanning experience working back hunt soon
5783,lego_group,2023-08-21T15:48:27.000Z,set become even rewarding
5784,lego_group,2023-08-21T18:18:18.000Z,insider able register product bought retailer product gifted earn point scanning unique code building instruction
5785,lego_group,2023-08-21T18:48:24.000Z,contact expert make sure point place
5786,lego_group,2023-08-22T07:27:04.000Z,register set onwards code anything older code applicable
5787,lego_group,2023-08-22T08:08:21.000Z,able replacement missing piece
5788,lego_group,2023-08-22T08:59:55.000Z,work still work please send take care
5789,lego_group,2023-08-22T09:17:30.000Z,fixed link work please
5790,lego_group,2023-08-22T09:18:41.000Z,fixed please
5791,lego_group,2023-08-22T10:37:03.000Z,thanks feedback able scan shown website looking way make apps even awesome know developer come future
5792,lego_group,2023-08-22T10:48:13.000Z,sound like please scanning brick switching brick still trouble send help
5793,lego_group,2023-08-22T11:04:49.000Z,power ring trying away touch sort
5794,lego_group,2023-08-22T11:07:56.000Z,fixed please reload page able insider card wallet
5795,lego_group,2023-08-22T12:00:05.000Z,click cleaning browser´s cooky make sure don´t program running
5797,lego_group,2023-08-22T14:44:20.000Z,tell rebel stole building instruction plan code located front building instruction
5798,lego_group,2023-08-22T14:54:42.000Z,arrg pirate work code line prize show underneath feel free contact take look problem
5799,lego_group,2023-08-22T15:02:21.000Z,work around angle trick work feel free send
5800,lego_group,2023-08-22T15:08:59.000Z,check point history section registration worked point
5801,lego_group,2023-08-22T15:16:48.000Z,sound make sure delete cooky clear cache help send take closer look
5802,lego_group,2023-08-22T15:41:55.000Z,member need join insider point transferred already account check everything something send insider expert help time
5803,lego_group,2023-08-22T17:00:33.000Z,ever finish building find piece laying around like belong buddy
5804,lego_group,2023-08-22T18:15:59.000Z,free learn
5805,lego_group,2023-08-22T18:19:22.000Z,happens best
5806,lego_group,2023-08-22T18:21:16.000Z,like think
5807,lego_group,2023-08-22T18:23:01.000Z,know creativity reaching spare build masterpiece
5808,lego_group,2023-08-22T19:55:43.000Z,give shout suggest best troubleshooting option find solution
5809,lego_group,2023-08-23T09:05:39.000Z,set code earn insider point explain detail
5810,lego_group,2023-08-23T09:51:54.000Z,help please send expert sort
5811,lego_group,2023-08-23T10:03:27.000Z,clear cooky cache make sure english brick away
5812,lego_group,2023-08-23T10:16:38.000Z,answer question instruction code valid register earn point able scan code take look insider home check way earn point
5813,lego_group,2023-08-23T11:08:21.000Z,missing part bear replaced
5814,lego_group,2023-08-23T14:01:29.000Z,speed speedbuilding built giant sonic eggman model coming gamescom ixai uvao
5815,lego_group,2023-08-23T18:53:26.000Z,celebrate sonics love chili dog
5816,lego_group,2023-08-23T18:57:33.000Z,biased agree
5817,lego_group,2023-08-23T20:13:12.000Z,absolutely visit request part need free
5818,lego_group,2023-08-24T04:00:32.000Z,catch episode ahsoka spotted certain favorite starship ours… macrobrick aqowf
5819,lego_group,2023-08-24T07:47:49.000Z,already member need insider account insider point corner still send insider expert help
5820,lego_group,2023-08-24T08:10:14.000Z,check insider reward page reward code
5821,lego_group,2023-08-24T08:12:38.000Z,definitely look like rebel code
5822,lego_group,2023-08-24T08:29:06.000Z,account scan code either camera camera find register point added automatically
5823,lego_group,2023-08-24T08:34:34.000Z,thanks mission inspire develop builder believe learning play powerful child develop breadth skill critical thinking creativity problemsolving communication
5824,lego_group,2023-08-24T08:35:32.000Z,able find redeemed reward insider account inside account point history list point earned change reward redeemed able download
5825,lego_group,2023-08-24T08:44:15.000Z,insider account website order history builder set youve registered explain detail
5826,lego_group,2023-08-24T08:54:05.000Z,show straight away please check cooky setting brick away
5827,lego_group,2023-08-24T09:01:37.000Z,location language automatically french changed looking moment changed
5828,lego_group,2023-08-24T09:05:24.000Z,download straight device receive mail including check point history reward redeemed download straight
5829,lego_group,2023-08-24T09:19:37.000Z,took closer look seems like treasure hunt available country explains error make sure check reward section insider account instead
5830,lego_group,2023-08-24T09:25:21.000Z,sound feel free touch take closer look problem
5831,lego_group,2023-08-24T10:13:00.000Z,thanks pointing comment mistakenly marked spam link visible come issue registering set completely trick send take look
5832,lego_group,2023-08-24T10:34:51.000Z,code damaged please touch help
5833,lego_group,2023-08-24T10:56:03.000Z,hear registered set thanks feedback regarding
5834,lego_group,2023-08-24T11:01:46.000Z,brick tried swapping brick using angel feel free touch work
5835,lego_group,2023-08-24T11:10:56.000Z,set code able scanned unfortunately set
5836,lego_group,2023-08-24T12:36:59.000Z,set code registered set valid
5837,lego_group,2023-08-24T12:41:19.000Z,look send information going
5838,lego_group,2023-08-24T12:45:39.000Z,keeping possibility open collection unfortunately registered
5839,lego_group,2023-08-24T13:12:32.000Z,able download digital member card insider account feel free drop work help
5840,lego_group,2023-08-24T19:53:06.000Z,voyage end begin
5841,lego_group,2023-08-25T06:37:56.000Z,magical experience want adventure please touch best sort
5842,lego_group,2023-08-25T10:20:42.000Z,jump ceiling giant leap rebuild
5843,lego_group,2023-08-25T15:19:36.000Z,want fan leave store love hear please send brick expert take closer look
5844,lego_group,2023-08-26T10:29:12.000Z,welcome insider point added soon leaf warehouse keep insider page
5845,lego_group,2023-08-26T10:38:07.000Z,look like crisis averted youre ever missing part cant find order free replacement part
5846,lego_group,2023-08-26T12:10:56.000Z,that´s scan code even since code unique however scan code check insider
5847,lego_group,2023-08-26T13:41:29.000Z,please cleaning browser cooky using browser mobile
5848,lego_group,2023-08-27T08:01:18.000Z,look like force prevented launching access atmosphere available
5849,lego_group,2023-08-27T08:06:48.000Z,help replace missing piece feel free request charged time
5850,lego_group,2023-08-27T08:08:58.000Z,sound frustrating really like bottom please reach investigate happened
5851,lego_group,2023-08-28T07:06:16.000Z,found piece need want order free replacement part
5852,lego_group,2023-08-28T07:33:05.000Z,talked wish granted check
5853,lego_group,2023-08-28T08:00:31.000Z,robe ready trunk packed safely stowed finally going back place call home hvblwc
5854,lego_group,2023-08-28T09:16:19.000Z,hear bell ringing class starting
5855,lego_group,2023-08-28T09:21:53.000Z,don´t forget ticket
5856,lego_group,2023-08-28T10:00:46.000Z,play like comfortable winning yfijwlkn
5857,lego_group,2023-08-28T10:22:52.000Z,check playing matter eexjumun
5858,lego_group,2023-08-28T11:27:22.000Z,youve explored floor jazz club ready show
5859,lego_group,2023-08-28T12:12:14.000Z,simply wefql click help choose check order status touch help
5860,lego_group,2023-08-28T12:53:37.000Z,lett potential please touch send missing part straight away
5861,lego_group,2023-08-28T14:51:04.000Z,touch brick expert best assist build
5862,lego_group,2023-08-28T14:55:13.000Z,know maybe landing roof next
5863,lego_group,2023-08-28T15:35:26.000Z,send best help solve
5864,lego_group,2023-08-28T15:41:46.000Z,warning awesome build risk
5865,lego_group,2023-08-28T18:43:16.000Z,skyline view get
5866,lego_group,2023-08-28T20:42:27.000Z,ethan know built come around know itll awesome
5867,lego_group,2023-08-29T08:20:52.000Z,wait brickflips
5868,lego_group,2023-08-29T08:31:49.000Z,galaxy cutest build
5870,lego_group,2023-08-29T11:00:34.000Z,pssst… insider membership program open looking forward dropped pic thread started nlvha
5871,lego_group,2023-08-29T11:16:51.000Z,request replacement part weve covered
5872,lego_group,2023-08-29T12:02:33.000Z,join hfxj gois
5873,lego_group,2023-08-29T13:19:13.000Z,provide brick make play unstoppable
5874,lego_group,2023-08-29T14:16:16.000Z,simply account insider work automatically logging completely back
5875,lego_group,2023-08-29T15:26:09.000Z,pump brake touch piece need back
5876,lego_group,2023-08-29T15:33:20.000Z,idea great builder think alike
5877,lego_group,2023-08-29T15:38:07.000Z,application needed sign visiting following instruction create account
5878,lego_group,2023-08-29T16:28:10.000Z,make sure muggles catch crossing enchanted barrier
5879,lego_group,2023-08-29T19:25:14.000Z,
5880,lego_group,2023-08-30T09:25:04.000Z,wizard ready charm lesson
5881,lego_group,2023-08-30T11:00:28.000Z,glimpse 𝑵𝑰𝑵𝑱𝑨𝑮𝑶 𝑫𝒓𝒂𝒈𝒐𝒏𝒔 𝑹𝒊𝒔𝒊𝒏𝒈 𝑷𝒂𝒓𝒕 soaring reeeeal soon excited back screen
5882,lego_group,2023-08-30T13:58:48.000Z,
5883,lego_group,2023-08-30T14:15:20.000Z,training take time beginning
5884,lego_group,2023-08-30T14:58:22.000Z,ninja unite
5885,lego_group,2023-08-30T15:00:36.000Z,celebrate idea insect collection foley artist sanaa kelly created ‘green noise asmr playlist recreates unique sound blue morpho butterfly hercules beetle chinese mantis using brick find ywwmcj
5886,lego_group,2023-08-30T15:48:30.000Z,suggested spell wingardium leviosa
5887,lego_group,2023-08-30T16:16:30.000Z,brick green brick blue brick brick purple
5888,lego_group,2023-08-30T19:42:58.000Z,birthday build nothing le great experience please touch help finishing touch land rover
5889,lego_group,2023-08-31T07:26:03.000Z,handle fan order fast mean order process stopped however like take closer look find please send order detail
5890,lego_group,2023-08-31T07:56:43.000Z,ready
5891,lego_group,2023-08-31T13:15:54.000Z,bring home viking
5892,lego_group,2023-08-31T13:20:43.000Z,want goat seasick
5893,lego_group,2023-08-31T15:00:14.000Z,else wait claw ninjago dragon rising part
5894,lego_group,2023-08-31T17:00:16.000Z,leg like leg gakcz
5895,lego_group,2023-08-31T17:55:09.000Z,entertainment ninja
5896,lego_group,2023-08-31T18:02:15.000Z,ride
5897,lego_group,2023-08-31T18:58:27.000Z,classic flying rocketpropelled submarine turtle get
5898,lego_group,2023-08-31T19:17:34.000Z,keychain keychain
5899,lego_group,2023-08-31T19:35:12.000Z,point pointpoint
5900,lego_group,2023-08-31T19:43:47.000Z,going relish moment find
5901,lego_group,2023-08-31T20:01:53.000Z,minifigures
5902,lego_group,2023-09-01T07:52:00.000Z,celebrate back hogwarts build harry potter wand take home available participating store sept find store zwfv
5903,lego_group,2023-09-01T14:29:01.000Z,make take event available selected store europe keep website future magical event
5904,lego_group,2023-09-01T14:40:43.000Z,know help like join team keep check open position luck
5905,lego_group,2023-09-01T15:00:18.000Z,stand playfully stacking brick
5906,lego_group,2023-09-01T16:33:55.000Z,stand showcase kate bishop minifigure epic pose plus youve spare case
5907,lego_group,2023-09-01T18:00:22.000Z,look dblqq
5908,lego_group,2023-09-01T21:04:47.000Z,building instruction code code located front cover instruction booklet
5909,lego_group,2023-09-02T14:01:47.000Z,head order free replacement part
5910,lego_group,2023-09-02T14:03:24.000Z,that´s speed building gift
5911,lego_group,2023-09-02T15:12:06.000Z,happening please reach send piece need
5912,lego_group,2023-09-02T19:07:11.000Z,face excited builder hope enjoys activity gabbys dollhouse offer
5913,lego_group,2023-09-02T19:08:31.000Z,reach best help
5914,lego_group,2023-09-02T19:11:57.000Z,want live
5916,lego_group,2023-09-03T07:22:09.000Z,indeed look like gringotts vault gift purchase sold
5917,lego_group,2023-09-03T07:24:36.000Z,ordered next delivery guarantee delivered although certainly hope
5918,lego_group,2023-09-03T08:00:18.000Z,free life magazine free time sign receive family copy full activity game puzzle selected market ghrx
5919,lego_group,2023-09-03T08:37:05.000Z,moment time sure gringotts vault gift purchase back stock
5920,lego_group,2023-09-03T11:00:21.000Z,work bestie
5921,lego_group,2023-09-03T11:18:33.000Z,unread email number piece biggest
5923,lego_group,2023-09-03T14:01:08.000Z,seen museum…and living room
5924,lego_group,2023-09-03T15:42:05.000Z,actually afraid showed face
5925,lego_group,2023-09-03T17:23:15.000Z,number email inbox number set weve released history
5926,lego_group,2023-09-03T17:24:25.000Z,back hear spreading building
5927,lego_group,2023-09-04T08:29:45.000Z,type
5928,lego_group,2023-09-04T09:51:16.000Z,take look touch take care
5929,lego_group,2023-09-04T10:40:09.000Z,order delivered within regular delivery timeframe find information zzwmtntrc
5930,lego_group,2023-09-04T10:43:29.000Z,popular gringotts vault promo snapped super magical gift future please keep
5931,lego_group,2023-09-04T11:00:51.000Z,play like turn wrzwawso
5932,lego_group,2023-09-04T12:00:22.000Z,since order already getting prepared warehouse able change anything point question contact
5933,lego_group,2023-09-04T12:49:02.000Z,check playing matter eexjumun
5934,lego_group,2023-09-04T13:36:03.000Z,want type please send take closer look
5935,lego_group,2023-09-04T14:25:05.000Z,sound please touch take closer look happened
5936,lego_group,2023-09-05T09:57:03.000Z,sound like joker took sticker glad hear youve already sent email please send still need help expert help straight away
5937,lego_group,2023-09-05T14:00:49.000Z,expecting expect catch unmissable climax season streaming
5938,lego_group,2023-09-05T16:08:44.000Z,head flower bloom
5939,lego_group,2023-09-06T07:34:01.000Z,masterpiece missing brick head request free replacement part brushstroke brick back glory
5940,lego_group,2023-09-06T09:43:16.000Z,counting minute ninja
5941,lego_group,2023-09-06T10:01:20.000Z,ninja back action
5942,lego_group,2023-09-06T11:00:04.000Z,coolest pineapple know
5943,lego_group,2023-09-06T12:56:16.000Z,look like mixed color touch vnpa sort
5944,lego_group,2023-09-06T14:20:23.000Z,pineapple designer shade formula
5945,lego_group,2023-09-06T15:30:37.000Z,already contact expert sort straight away
5946,lego_group,2023-09-06T17:00:05.000Z,brick math thinking piece creative brick free build thing
5947,lego_group,2023-09-07T08:38:16.000Z,ghost phantom getting finetuning flying order give shout avoid imperial strike force
5948,lego_group,2023-09-07T08:43:20.000Z,spotted still version building instruction batmobile went roof tuneup team know include change batman proud
5949,lego_group,2023-09-07T11:00:20.000Z,butterfly stomach looking incredible insects…learn listen green noise soundtrack hkvkc
5950,lego_group,2023-09-07T12:27:11.000Z,tight getting back soon possible
5951,lego_group,2023-09-07T12:27:38.000Z,experience want concorde currently back order please send expert investigate
5952,lego_group,2023-09-07T12:51:19.000Z,sorry order delivered time higher expected volume order caused delay warehouse working really getting soon possible
5953,lego_group,2023-09-07T13:02:17.000Z,recently received large number order best ship package soon possible receive shipping email soon thank patience
5954,lego_group,2023-09-07T13:49:02.000Z,sorry delay want fan order please take look
5955,lego_group,2023-09-07T13:52:42.000Z,traffic control announced delay concordes departure love check order make sure everything please send order detail brick steward take closer look
5956,lego_group,2023-09-07T19:22:05.000Z,please send take closer look order
5957,lego_group,2023-09-07T19:41:12.000Z,head request free replacement back track know
5958,lego_group,2023-09-08T10:35:13.000Z,make heart flutter
5959,lego_group,2023-09-08T10:35:54.000Z,ready catch
5960,lego_group,2023-09-08T10:37:07.000Z,
5961,lego_group,2023-09-08T11:05:23.000Z,gearhead
5962,lego_group,2023-09-08T11:05:23.000Z,gardener
5963,lego_group,2023-09-08T11:05:23.000Z,gamer xruo
5964,lego_group,2023-09-08T11:05:24.000Z,galactic adventurer
5965,lego_group,2023-09-08T11:05:24.000Z,click crew insider community join sayepebav agyl
5966,lego_group,2023-09-08T11:46:03.000Z,ready adventure galaxy away
5967,lego_group,2023-09-08T11:48:03.000Z,brick meet nostalgia magic happens
5968,lego_group,2023-09-08T16:23:51.000Z,many time many time rebuild
5969,lego_group,2023-09-08T16:46:28.000Z,bugtastic choice garden buzzing neighborhood
5970,lego_group,2023-09-08T17:24:33.000Z,bouquet back blooming head request free replacement ship directly
5971,lego_group,2023-09-08T18:36:31.000Z,send give shout looking best help
5972,lego_group,2023-09-09T09:37:42.000Z,look suspiciously much like invisibility cloak played part thanks letting know sort
5973,lego_group,2023-09-09T10:00:43.000Z,check brick house run game
5974,lego_group,2023-09-09T11:44:55.000Z,order replacement part free charge itll time
5975,lego_group,2023-09-09T13:50:05.000Z,afraid even mighty hero known brick separator help nothing work head order replacement part
5976,lego_group,2023-09-09T13:54:42.000Z,tree house complete head order replacement
5977,lego_group,2023-09-09T13:58:27.000Z,gotta make sure keyring around unprotected
5978,lego_group,2023-09-09T14:27:49.000Z,working instruction running quick possible bare make sure build digital instruction time
5980,lego_group,2023-09-09T15:18:21.000Z,dear please send information take look
5981,lego_group,2023-09-09T18:18:56.000Z,poor daisy take second look help please reach
5982,lego_group,2023-09-10T07:00:06.000Z,ready endurance race year
5983,lego_group,2023-09-10T08:24:45.000Z,cabin crew help send take closer look build
5984,lego_group,2023-09-10T08:27:23.000Z,spaceship spaceship spaceship spaceship
5985,lego_group,2023-09-10T08:30:55.000Z,going amewsing
5986,lego_group,2023-09-10T08:54:45.000Z,great catch explorer thanks letting know whale pas team
5987,lego_group,2023-09-10T10:00:04.000Z,cute grandma grandpa call
5988,lego_group,2023-09-10T13:57:54.000Z,thank letting know print error share team extra piece extra bit lost
5989,lego_group,2023-09-10T14:02:20.000Z,give call chat help
5991,lego_group,2023-09-10T17:30:43.000Z,please give call chat help
5992,lego_group,2023-09-10T22:25:30.000Z,sorry hear like information specific book find contact information ooer please give call chat
5993,lego_group,2023-09-10T22:35:27.000Z,hope sleep somewhere
5994,lego_group,2023-09-11T08:00:03.000Z,imagine wake morning find minifigure thing
5995,lego_group,2023-09-11T08:57:54.000Z,jason validation fail something manually take look please send video part stuck take care
5996,lego_group,2023-09-11T09:03:23.000Z,dear sure speed move know part missing best finish line
5998,lego_group,2023-09-11T09:33:59.000Z,bravest minifigure brick
5999,lego_group,2023-09-11T09:57:37.000Z,ready greeted hagrid tvnems
6000,lego_group,2023-09-11T10:05:29.000Z,check look like hairstyle commitment
6001,lego_group,2023-09-11T10:08:26.000Z,perfect size perfect ride
6002,lego_group,2023-09-11T10:38:42.000Z,strategic decision
6003,lego_group,2023-09-11T10:55:35.000Z,cake dentist upstairs
6004,lego_group,2023-09-11T14:00:05.000Z,rebel minifigure rebel minifigure excited ahsoka back screen
6005,lego_group,2023-09-11T16:17:13.000Z,scariest film time minifigure
6006,lego_group,2023-09-11T16:18:23.000Z,
6007,lego_group,2023-09-11T17:00:08.000Z,important meal
6008,lego_group,2023-09-11T20:52:47.000Z,want keep valuable safe package clear custom tracking update keep feel free reach take closer look
6009,lego_group,2023-09-12T09:38:27.000Z,pippin thought line second breakfast skipped spot queue
6010,lego_group,2023-09-12T09:46:22.000Z,tale beard
6011,lego_group,2023-09-12T11:00:19.000Z,play like make defying gravity look stylish
6012,lego_group,2023-09-12T11:54:59.000Z,expect firework fantastic tale
6013,lego_group,2023-09-12T12:35:04.000Z,fellowship second breakfast
6014,lego_group,2023-09-12T12:35:36.000Z,salted pork
6015,lego_group,2023-09-12T13:16:06.000Z,epic clone war galactic republic greatest ship return bigger ever star war venatorclass republic attack cruiser finally lbkzci wbxvc
6016,lego_group,2023-09-12T13:46:18.000Z,rule brick city
6017,lego_group,2023-09-12T14:09:11.000Z,protecting key like jedi protect lightsaber
6018,lego_group,2023-09-12T14:16:08.000Z,walles done trash duty rolling rebel alliance
6019,lego_group,2023-09-12T15:04:04.000Z,know find cnkn
6021,lego_group,2023-09-12T19:00:05.000Z,life give brick thanks life totally needed another hobby consume time
6022,lego_group,2023-09-13T14:01:42.000Z,hung amazing people meet teen olympic skater rayssaleal gamer loserfruit teen punk rocker thelindalindas
6023,lego_group,2023-09-13T14:07:13.000Z,plane awesome
6024,lego_group,2023-09-14T07:48:49.000Z,spotted captain reported error team need sharp eye back deck
6025,lego_group,2023-09-14T13:26:06.000Z,like space option unlimited
6026,lego_group,2023-09-14T13:26:50.000Z,someone pumpkin
6027,lego_group,2023-09-14T13:53:20.000Z,super mario entered testing mode turn remove torso turn back help ooer
6028,lego_group,2023-09-14T13:54:52.000Z,building skill
6029,lego_group,2023-09-14T14:01:15.000Z,count
6030,lego_group,2023-09-14T17:19:13.000Z,nice catch wait invention hook next
6031,lego_group,2023-09-14T17:54:43.000Z,brick wifi best form connection
6032,lego_group,2023-09-14T18:40:35.000Z,older minifigures series contest longer active find latest contest sweepstakes insider
6033,lego_group,2023-09-14T19:59:41.000Z,going reach help
6034,lego_group,2023-09-14T20:06:24.000Z,certainly help reach help hedwig back course
6035,lego_group,2023-09-15T09:07:38.000Z,marty need delorean make sure delete cooky cache using browser work give call take order phone
6036,lego_group,2023-09-15T09:55:07.000Z,contact make sure adventure get back track
6037,lego_group,2023-09-15T10:14:29.000Z,balance evil need resurrected send make sure missing minifigures
6038,lego_group,2023-09-15T11:02:41.000Z,rock purrfect real working guitar made brick
6039,lego_group,2023-09-15T13:29:50.000Z,ferrari daytona building instruction book code set released code eligible earn point find
6040,lego_group,2023-09-15T14:32:30.000Z,look like digital instruction already updated correct hope altered course mate guide
6041,lego_group,2023-09-15T14:33:02.000Z,brickiful idea clear takeoff
6042,lego_group,2023-09-16T11:41:42.000Z,instruction valid registration check activity area insider account way earn point
6043,lego_group,2023-09-16T11:49:51.000Z,day halloween plenty time build done haunted season
6044,lego_group,2023-09-16T12:57:27.000Z,take side mirror whole level request correct piece
6045,lego_group,2023-09-16T13:01:49.000Z,itll easier rebel find alliance galaxy
6046,lego_group,2023-09-16T13:56:44.000Z,brick assemble head replace important lost part
6047,lego_group,2023-09-16T15:10:21.000Z,sure head request missing sticker
6048,lego_group,2023-09-16T15:18:27.000Z,yeah pretty much look like
6049,lego_group,2023-09-16T17:35:53.000Z,find
6050,lego_group,2023-09-17T14:00:50.000Z,passion make fashion
6051,lego_group,2023-09-18T08:02:14.000Z,correct separate brick
6052,lego_group,2023-09-18T10:00:53.000Z,enough pumpkin spice… gecvhvwa
6053,lego_group,2023-09-18T10:33:27.000Z,powerful superpower revealed hpvh
